Date,Load.1,Load.7,Net_demand,Temp,Temp_s95,Temp_s99,Temp_s95_min,Temp_s95_max,Temp_s99_min,Temp_s99_max,Wind,Wind_weighted_ratio,Nebulosity,Nebulosity_weighted_ratio,WeekDays,BH_before,BH,BH_after,Year,DLS,Summer_break,Christmas_break,Holiday,Holiday_zone_a,Holiday_zone_b,Holiday_zone_c,BH_Holiday,Solar_power.1,Solar_power.7,Wind_power.1,Wind_power.7,Net_demand.1,Net_demand.7,Net_demand.1_trend,x_dayofyear,y_dayofyear,x_dayofweek,y_dayofweek,lundi_vendredi,flag_temp,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average
2021-02-08,0.5201865050358498,0.9061068146361276,68991.875,-1.7243281857699921,-1.6074295409864323,-1.0982740500109827,-1.5385665859328608,-1.5466369868689138,-1.1864052332777952,-0.9884839900472926,-0.38221206183589335,0.7585322607009367,1.3828083919989829,-1.0743227362577747,0,0,0,0,0.8,0,0,0,1,1,0,0,1,-0.6810795224492,-0.9900873755495493,0.40617287510692246,0.7818773550157391,54200.8125,57644.7708333333,0.600961967842866,0.7946578517376252,0.6070575744291002,0.6234898018587336,0.7818314824680297,1,1,2.0725832749421316,2.078316778255485
2021-02-09,1.6419700571182334,0.7806831046710841,70623.5,-1.77062419775402,-1.7674184983454422,-1.3750406889713656,-1.7017369863192449,-1.8318924257546099,-1.405215533145939,-1.3123130769676288,0.3899296936754253,1.3155450696788158,1.4283870101770448,-1.0068380014766265,1,0,0,0,0.8,0,0,0,1,1,0,0,1,-0.8367360437935085,-0.6739109450710533,-0.7239890706172194,2.5396059613522883,68991.875,51856.4166666667,0.7646941131172974,0.7841198065767104,0.6206094818274227,-0.22252093395631434,0.9749279121818236,0,1,2.0725832749421316,2.078316778255485
2021-02-10,2.0055116922484917,0.7346131547670861,68714.8541666667,-1.8956442129055189,-1.8168000783193232,-1.556614008093379,-1.7893766085863718,-1.8483763520209735,-1.598323632638028,-1.524903004494615,1.0743809618888156,-0.2681353107364119,0.5756179526115526,-0.1936174996020299,2,0,0,0,0.8,0,0,0,1,1,0,0,1,-0.8618120085829469,-0.6937861772528174,0.22003162000021884,2.848495180177872,70623.5,50638.8333333333,1.035492262986873,0.7733506777097299,0.6339784927628866,-0.900968867902419,0.43388373911755823,0,1,2.0725832749421316,2.078316778255485
2021-02-11,2.1038258951026334,0.8720944328130869,71518.8125,-2.0690083027776955,-2.056897407782762,-1.7710649411755168,-2.077468208638526,-2.0614441420429577,-1.7740057376957745,-1.718620235089954,1.163246517312105,-0.9517238497780025,-0.2105147609216662,0.5410631181301612,3,0,0,0,0.8,0,0,0,1,1,0,0,1,-0.42582194365087744,-0.8236358200357976,1.3181799101474974,0.002806025959822979,68714.8541666667,59027.4166666667,1.296318780977358,0.7623536388483904,0.647160667326606,-0.9009688679024191,-0.433883739117558,0,1,2.0725832749421316,2.078316778255485
2021-02-12,2.3470633546822657,0.731255474622722,70181.8541666667,-2.0426986298958445,-2.028598459145937,-1.8890337843392897,-1.982426818513248,-2.0649216929676295,-1.8788998721404526,-1.8887784938219438,1.4193405693290597,0.5769167276922936,1.0970643567977707,0.007373214535932545,4,0,0,0,0.8,0,0,0,1,1,0,0,1,-0.1657009770626692,-0.7728654249576289,1.1504252282519227,-0.4605755708910509,71518.8125,58599.1458333333,1.4765623926709808,0.7511319308705199,0.6601521206712317,-0.2225209339563146,-0.9749279121818236,1,1,2.0725832749421316,2.078316778255485
2021-02-13,2.391844142925251,0.34746618831359616,66876.1041666667,-2.1994599161476014,-2.164751869804489,-2.0135097170372194,-2.1739671172027437,-2.1613129059513954,-2.001913905005168,-1.992866539406966,0.6913585183939794,1.1125075060427587,-0.0762308055477235,1.2829845599992211,5,0,0,0,0.8,0,0,0,1,1,0,1,11,-1.0082477715741887,-1.1930565075896262,2.1672105435093383,0.015260606018754156,70181.8541666667,53675.7083333333,1.6436941696996756,0.7396888608649668,0.6729490241558329,0.6234898018587334,-0.7818314824680299,0,1,2.0725832749421316,2.078316778255485
2021-02-14,2.0597092204426,0.5201865050358498,62958.9583333333,-1.879448042608236,-2.0614531946234482,-2.071725864037752,-2.227660973527437,-1.828917521867953,-2.0860222226538667,-2.044339308634309,0.6176652528041192,1.606545323421912,-0.10081867160934808,0.7795598797889303,6,0,0,0,0.8,0,0,0,1,1,0,1,11,-0.26473979315369756,-0.6810795224492,1.8388056751771864,0.40617287510692246,66876.1041666667,54200.8125,1.8341682410149356,0.7280278011569848,0.6855476064742154,1,0,0,1,2.0725832749421316,2.078316778255485
2021-02-15,1.7677238705995026,1.6419700571182334,62764.0208333333,-1.0737010716900253,-1.3618297937709332,-1.8334717745787474,-1.5419342871189305,-1.146158962026853,-1.9325642349002226,-1.6938613485388798,0.9096497550574901,0.4729105963086778,1.1413171474796449,-0.9145316929530233,0,0,0,0,0.8,0,0,0,1,1,0,1,1,-0.027586386243717315,-0.8367360437935085,2.1002476339874696,-0.7239890706172194,62958.9583333333,68991.875,1.9605432160619138,0.7161521883143933,0.6979441547663435,0.6234898018587336,0.7818314824680297,1,1,2.0725832749421316,2.078316778255485
2021-02-16,1.8166006770290686,2.0055116922484917,58614.5416666667,-0.6866348614246455,-0.8290366570740354,-1.4587607794930368,-0.8459997188252407,-0.7780083862446502,-1.5739983534995103,-1.3316714734581923,0.9614166353122411,-0.0727986587249284,0.6135737126250788,-0.243979836706535,1,0,0,0,0.8,0,0,0,1,1,0,1,1,-0.045212652973513436,-0.8618120085829469,2.404290509944934,0.22003162000021884,62764.0208333333,70623.5,1.8706788851994098,0.7040655221348058,0.7101350157125358,-0.22252093395631434,0.9749279121818236,0,1,2.0725832749421316,2.078316778255485
2021-02-17,1.38235047806753,2.1038258951026334,55113.6458333333,-0.5911484164047632,-0.6072518735573397,-1.1370173206466865,-0.5904003919748698,-0.5926656591985406,-1.2081863402226507,-1.0769183110476046,0.28115379064788676,1.165993648907547,0.10391307630124705,-1.0487651199390382,2,0,0,0,0.8,0,0,0,1,1,0,1,1,-0.3707222900776702,-0.42582194365087744,2.3038461456621313,1.3181799101474974,58614.5416666667,68714.8541666667,1.6973965673897258,0.691771364614222,0.7221165966101161,-0.900968867902419,0.43388373911755823,0,1,2.0725832749421316,2.078316778255485
2021-02-18,0.9877146543287042,2.3470633546822657,54707.4375,-0.6531845803202436,-0.6333000735329675,-0.945903216015982,-0.5538638586924507,-0.6959307037500325,-0.9543415448043554,-0.9428037331898074,0.7383492257564584,0.9139260470824832,0.7225680696326271,0.07782623981083422,3,0,0,0,0.8,0,0,0,1,1,0,1,1,0.43145557457102096,-0.1657009770626692,1.7607604475554575,1.1504252282519227,55113.6458333333,71518.8125,1.5011390036949228,0.6792733388972932,0.733885366432199,-0.9009688679024191,-0.433883739117558,0,1,2.0725832749421316,2.078316778255485
2021-02-19,1.0281161994747388,2.391844142925251,54823.9375,-0.48471388304723634,-0.5984771176839373,-0.8293641552260013,-0.6308278232711245,-0.543009288318172,-0.8395184290073192,-0.7853618632518248,0.5349546099407753,0.27833282104806206,0.8244402408832363,-0.06369299652876904,4,0,0,0,0.8,0,0,0,1,1,0,1,1,-0.7391028311099643,-1.0082477715741887,2.4713923827031627,2.1672105435093383,54707.4375,70181.8541666667,1.258560593086083,0.6665751282095633,0.7454378568683001,-0.2225209339563146,-0.9749279121818236,1,1,2.0725832749421316,2.078316778255485
2021-02-20,0.809288820618855,2.0597092204426,41616.8541666667,-0.13164183316577666,-0.24998525288275678,-0.6174297041621531,-0.2749969492772235,-0.20609828852243717,-0.6563957679281491,-0.5526687971199459,1.9256225499650566,0.0882918939125622,0.23254115126285374,-0.7587416056099613,5,0,0,0,0.8,0,0,0,1,1,1,1,11,0.022706103675917102,-0.26473979315369756,1.2144525394056458,1.8388056751771864,54823.9375,66876.1041666667,1.0369547449467718,0.653680474772006,0.7567706633464625,0.6234898018587334,-0.7818314824680299,0,1,2.0725832749421316,2.078316778255485
2021-02-21,0.04919519873544795,1.7677238705995026,42277.7916666667,-0.15910543024915905,-0.1439609638153876,-0.4304439857670599,-0.11718784230149126,-0.19521265082268655,-0.43201179936146206,-0.4234775167263676,1.210303245959651,-0.9374308870270746,0.09729890889008831,-0.8398487909451967,6,0,0,0,0.8,0,0,0,1,1,1,1,11,0.13644753140917007,-0.027586386243717315,3.3054670977515426,2.1002476339874696,41616.8541666667,62958.9583333333,0.6724783878271829,0.6405931786981752,0.7678804460366,1,0,0,1,2.0725832749421316,2.078316778255485
2021-02-22,-0.22156976885728094,1.8166006770290686,51919.6875,-0.2114210018222234,-0.18600158658534555,-0.3341934460236875,-0.07879953776153525,-0.30281975285887996,-0.3071624896169439,-0.36434951758586903,0.11632574458321718,-1.2722780046441253,1.2409006390919535,-0.3272657990791482,0,0,0,0,0.8,0,0,0,1,0,1,1,1,-0.05794741984528001,-0.045212652973513436,1.886035805135669,2.404290509944934,42277.7916666667,62764.0208333333,0.37406112335378233,0.6273170968742938,0.7787639308347607,0.6234898018587336,0.7818314824680297,1,1,2.0725832749421316,2.078316778255485
2021-02-23,0.40003663822949337,1.38235047806753,47351.8958333333,-0.0716563206386553,-0.12771211355468537,-0.26631288207780596,-0.13051746326298358,-0.1067214870304932,-0.2651701306521687,-0.2655563059751203,0.381821912676534,0.7626664152198355,-1.1742177196150132,0.25397258777182385,1,0,0,0,0.8,0,0,0,1,0,1,1,1,-0.9680756261884164,-0.3707222900776702,0.9115734805527134,2.3038461456621313,51919.6875,58614.5416666667,0.21758367019409397,0.613856141822612,0.7894179103280197,-0.22252093395631434,0.9749279121818236,0,1,2.0725832749421316,2.078316778255485
2021-02-24,0.25501376446657004,0.9877146543287042,46855.0833333333,-0.0598961290390019,-0.06682164201195323,-0.19065936743926043,-0.11177807816657089,-0.02442433536372517,-0.19696488709172127,-0.19182321390351537,-0.15996619138754287,1.3848323449541193,-1.9472446599373312,1.9592975903377932,2,0,0,0,0.8,0,0,0,1,0,1,1,1,0.3654765506239257,0.43145557457102096,1.758997351494119,1.7607604475554575,47351.8958333333,55113.6458333333,0.05507020978408728,0.6002142805483683,0.7998392447397193,-0.900968867902419,0.43388373911755823,0,1,2.0725832749421316,2.078316778255485
2021-02-25,0.13229924726489328,1.0281161994747388,50894.375,-0.3315578406892926,-0.2210142294730253,-0.1916407606366401,-0.20994680652617123,-0.24577640225326403,-0.1732991318732681,-0.21401848457315958,-0.7412653776524395,-0.30896025129435767,-0.06691646396233701,-0.676736026235206,3,0,0,0,0.8,0,0,0,1,0,1,1,1,0.6635206971459329,-0.7391028311099643,1.3283850228178222,2.4713923827031627,46855.0833333333,54707.4375,-0.06409606692818455,0.5863955333706957,0.8100248628547752,-0.9009688679024191,-0.433883739117558,0,1,2.0725832749421316,2.078316778255485
2021-02-26,0.1798419667028421,0.809288820618855,52327,-0.7071215748824514,-0.5608980504083699,-0.32696246720646105,-0.5247613029364704,-0.5147005077272171,-0.3433083572211823,-0.28784688633651206,-0.2676840276170381,-0.664425290312827,-0.4866514189950221,0.5925827697455289,4,0,0,0,0.8,0,0,0,1,0,1,1,1,0.34104716340192315,0.022706103675917102,-0.04452832642593504,1.2144525394056458,50894.375,54823.9375,-0.11911635175332001,0.572403972737815,0.819971762924777,-0.2225209339563146,-0.9749279121818236,1,1,2.3136571896714844,2.3474360318139302
2021-02-27,0.3039042438228405,0.04919519873544795,46202.8125,-0.9260689509819667,-0.8522711696216105,-0.5347990020493065,-0.8475449487615534,-0.8688899053089656,-0.5472535181179133,-0.4818178938629092,1.061686277297623,-1.2518642615105617,-1.722023140183743,2.961091085179454,5,0,0,0,0.8,0,0,0,1,0,1,1,11,0.08550846392210375,0.13644753140917007,-0.01118583490136121,3.3054670977515426,52327,41616.8541666667,-0.15514571461861842,0.5582437220268649,0.8296770135526188,0.6234898018587334,-0.7818314824680299,0,1,2.3136571896714844,2.3474360318139302
2021-02-28,0.12312471344402802,-0.22156976885728094,45575.4375,-0.9614899840216894,-0.9672452960906878,-0.7149466852695818,-1.0593046011173548,-0.8960497328986614,-0.7089097931348399,-0.6824437391068382,0.5344991003672452,0.5662855167931048,-2.278879943100033,2.3685224645103276,6,0,0,0,0.8,0,0,0,1,0,1,1,11,0.7403509793987763,-0.05794741984528001,1.5357789678856182,1.886035805135669,46202.8125,42277.7916666667,-0.08897299028058202,0.5439189543287247,0.8391377545563938,1,0,0,1,2.3136571896714844,2.3474360318139302
2021-03-01,0.0175560463338163,0.40003663822949337,53674.4375,-0.7709100183091141,-0.8514868187888086,-0.7853591725218569,-1.0266888873318956,-0.6931378214670685,-0.8018532084267348,-0.7934195256195479,-0.5598069864518045,0.6350839450764725,-2.6549313876760663,2.502925688017851,0,0,0,0,0.8,0,0,0,1,0,1,0,1,0.7412505655795677,-0.9680756261884164,1.327638095422376,0.9115734805527134,45575.4375,51919.6875,-0.04138986962561759,0.5294338912181854,0.8483511978123038,0.6234898018587336,0.7818314824680297,1,1,2.3136571896714844,2.3474360318139302
2021-03-02,0.5038649370973287,0.25501376446657004,55367.25,-0.5922065045994053,-0.6740271167302734,-0.7527499948935632,-0.8386170934799356,-0.5302690377277202,-0.7768794407277597,-0.737272215650973,-0.9946493232572001,0.06789212618336937,-0.5960797088272801,0.8397799771748693,1,0,0,0,0.8,0,0,0,1,0,1,0,1,0.17853129742911392,0.3654765506239257,0.28746353044480855,1.758997351494119,53674.4375,47351.8958333333,-0.01606984279760006,0.514792801509831,0.8573146280763322,-0.22252093395631434,0.9749279121818236,0,1,2.0725832749421316,2.078316778255485
2021-03-03,0.5295934786107492,0.13229924726489328,56384.875,-0.5112276417747093,-0.5189072723019912,-0.6633597399803967,-0.5596938263450179,-0.4972245067518425,-0.6665922221136813,-0.6661054467194172,-1.496386580993088,0.5449495978552413,1.0801834020359693,0.06575054322509838,2,0,0,0,0.8,0,0,0,1,0,1,0,1,-0.4100229613508042,0.6635206971459329,-0.12201770110221395,1.3283850228178222,55367.25,46855.0833333333,0.09958707843679909,0.5000000000000001,0.8660254037844386,-0.900968867902419,0.43388373911755823,0,1,2.0725832749421316,2.078316778255485
2021-03-04,0.4633989338682532,0.1798419667028421,55847.4791666667,-0.6856177113555384,-0.6050098088375454,-0.6371060525283307,-0.5633964408624033,-0.6509860368591751,-0.613494745570471,-0.6779643557878843,-1.0073024611287718,0.4292655893451345,0.7066571624391972,-0.3132647396499958,3,0,0,0,0.8,0,0,0,1,0,1,0,1,-0.641216609813075,0.34104716340192315,-0.7691608076370959,-0.04452832642593504,56384.875,50894.375,0.23709645622019662,0.48505984619519626,0.8744809578310396,-0.9009688679024191,-0.433883739117558,0,1,2.0725832749421316,2.078316778255485
2021-03-05,0.46626829520162144,0.3039042438228405,54807.2291666667,-1.0408269755143857,-0.8862814772511718,-0.7273077609308388,-0.8597382343803514,-0.8469817345360982,-0.7478628335302419,-0.7118360621598714,0.8997528642905955,-0.46114610133454353,0.7463506947224119,-0.9379158519999624,4,0,0,0,0.8,0,0,0,1,0,1,0,1,-0.36642114365078216,0.08550846392210375,-0.6172653050913154,-0.01118583490136121,55847.4791666667,52327,0.3085668824244799,0.46997674302731995,0.8826787983255474,-0.2225209339563146,-0.9749279121818236,1,1,2.3136571896714844,2.3474360318139302
2021-03-06,0.6765950201957959,0.12312471344402802,51580.6458333333,-1.2376849978494708,-1.2020283424149445,-0.9266318178876114,-1.2558417704262577,-1.1795358781475889,-0.9173802243995455,-0.8807052473752632,0.19044950563551064,0.04199623330090965,-1.8299805470809651,2.772592537929962,5,0,0,0,0.8,0,0,0,1,0,1,0,11,-0.3292007654207187,0.7403509793987763,0.7401189024890045,1.5357789678856182,54807.2291666667,46202.8125,0.344355153710778,0.4547551355561058,0.8906165093267404,0.6234898018587334,-0.7818314824680299,0,1,2.3136571896714844,2.3474360318139302
2021-03-07,0.4077364492411765,0.0175560463338163,53597.7083333333,-1.198894923675085,-1.2202756056687416,-1.0549694141222683,-1.3075858793316208,-1.158581439940056,-1.0451815672884763,-1.0471340101067363,-0.8972013501304691,-0.1750770440259992,-1.0263407923506922,2.9877788465619544,6,0,0,0,0.8,0,0,0,1,0,1,0,11,-0.20070050190891495,0.7412505655795677,0.8500735632603216,1.327638095422376,51580.6458333333,45575.4375,0.42195417595132834,0.4393995096591417,0.8982917515547528,1,0,0,1,2.3136571896714844,2.3474360318139302
2021-03-08,0.27284326089342364,0.5038649370973287,59134.7083333333,-1.2046327517701143,-1.1913073394752343,-1.1161340858855506,-1.2363113624982278,-1.167213257927546,-1.102912609839416,-1.1307124459578544,-0.48558334591989893,-1.4351659449047998,-1.0843385818995444,1.3946577757966114,0,0,0,0,0.8,0,0,0,0,0,0,0,0,-0.560028956997044,0.17853129742911392,-0.479604849070355,0.28746353044480855,53597.7083333333,53674.4375,0.537710900682271,0.42391439070986076,0.9057022630804714,0.6234898018587336,0.7818314824680297,1,1,2.3136571896714844,2.3474360318139302
2021-03-09,0.8610662407856988,0.5295934786107492,60349.5416666667,-1.1665045327654857,-1.199164413806145,-1.1647947537208845,-1.317158534688936,-1.105612337728441,-1.1678977086721483,-1.1853020490696673,-0.7324609910760145,-1.1740556335480874,-0.5679665994015672,0.5622015910689765,1,0,0,0,0.8,0,0,0,0,0,0,0,0,-0.09111966026179782,-0.4100229613508042,-0.3172697333928887,-0.12201770110221395,59134.7083333333,55367.25,0.6164994483319305,0.40830434224389334,0.9128458599921356,-0.22252093395631434,0.9749279121818236,0,1,2.1167591231909655,2.127210199894347
2021-03-10,0.9586381990471425,0.4633989338682532,55467.9166666667,-0.9777332417671832,-1.1005605500307272,-1.1580487052774233,-1.2697339944256545,-0.9475061462763884,-1.1775796051830507,-1.1301880105588762,0.6886921210163163,0.37981146017916434,0.42128368292183954,-1.3793473962562557,2,0,0,0,0.8,0,0,0,0,0,0,0,0,0.21951869279122355,-0.641216609813075,-0.48584082430209186,-0.7691608076370959,60349.5416666667,56384.875,0.6883910332671109,0.3925739646141717,0.9197204370389467,-0.900968867902419,0.43388373911755823,0,1,2.1167591231909655,2.127210199894347
2021-03-11,0.9716391990709314,0.46626829520162144,45708.4583333333,-0.37737420661739784,-0.4993106085643271,-0.9180709346650007,-0.568060682627184,-0.48668633838638536,-1.0048755058308991,-0.8744225692215432,3.2330051052476927,1.9376571769029167,0.8269299079664801,0.27360665888732877,3,0,0,0,0.8,0,0,0,0,0,0,0,0,0.19084438327863656,-0.36642114365078216,1.6159260144573175,-0.6172653050913154,55467.9166666667,55847.4791666667,0.6751598552644474,0.37672789363518505,0.926323968251495,-0.9009688679024191,-0.433883739117558,0,1,2.1167591231909655,2.127210199894347
2021-03-12,0.6171529479716601,0.6765950201957959,46927.7083333333,-0.6989203114510533,-0.628871937003004,-0.7993478364767828,-0.5660976709947854,-0.6753853758863042,-0.7805440312479738,-0.8302862090140866,2.2677285063707706,1.1287948145167792,0.06273711958797439,0.19229786669433713,4,0,0,0,0.8,0,0,0,0,0,0,0,0,-0.6134137744131251,-0.3292007654207187,4.356802147649438,0.7401189024890045,45708.4583333333,54807.2291666667,0.5288596532357661,0.3607707992167834,0.9326545075388224,-0.2225209339563146,-0.9749279121818236,1,1,2.1167591231909655,2.127210199894347
2021-03-13,0.5944441699854053,0.4077364492411765,41033.0208333333,-0.7336348927029668,-0.6916911873209872,-0.7636545079083481,-0.5799903114215064,-0.790550596750819,-0.729925556228908,-0.8087292147312521,3.6273906509208946,1.373766089650567,0.5215811155845934,-0.6351986130401563,5,0,0,0,0.8,0,0,0,0,0,0,0,10,-0.16134360649949078,-0.20070050190891495,3.607868470479483,0.8500735632603216,46927.7083333333,51580.6458333333,0.41516272837927715,0.3447073839879338,0.9387101892619443,0.6234898018587334,-0.7818314824680299,0,1,2.3136571896714844,2.3474360318139302
2021-03-14,0.202648408451298,0.27284326089342364,43515.2083333333,-0.8755389423921867,-0.8545512584789958,-0.8064585649216716,-0.8119431338318115,-0.9093636416443208,-0.7778130849435465,-0.8352958390349229,2.0530263309888963,0.44902988259507076,0.17256944389980297,-0.7896711069452423,6,0,0,0,0.8,0,0,0,0,0,0,0,10,-0.32248198113296506,-0.560028956997044,4.372973994281062,-0.479604849070355,41033.0208333333,53597.7083333333,0.2629666047309697,0.32854238191083485,0.9444892287836613,1,0,0,1,2.3136571896714844,2.3474360318139302
2021-03-15,0.10503347813448086,0.8610662407856988,51770.2916666667,-0.7464741693370534,-0.7720345461607949,-0.8046297957380067,-0.700115949513737,-0.8110436763302015,-0.776170005079349,-0.8404715568507042,1.7412900154406394,0.19370791252634162,0.6299584959289599,-0.5760570182187754,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.014356819435487361,-0.09111966026179782,2.8000664923057648,-0.3172697333928887,43515.2083333333,59134.7083333333,0.11748196561229983,0.3122805568857947,0.949989922994501,0.6234898018587336,0.7818314824680297,1,1,2.1167591231909655,2.127210199894347
2021-03-16,0.7162406478224185,0.9586381990471425,56459.0833333333,-0.787466451913153,-0.8178322328904871,-0.8172153055195935,-0.7949809075461716,-0.8534114974162841,-0.7946754287306504,-0.8549733531364025,0.7770831743011077,-1.29092049072865,0.49325349049127387,-1.088390948064882,1,0,0,0,0.8,0,0,0,0,0,0,0,0,-0.5556153622975579,0.21951869279122355,2.252421063005971,-0.48584082430209186,51770.2916666667,60349.5416666667,0.011217695731863724,0.2959267013472893,0.9552106508146316,-0.22252093395631434,0.9749279121818236,0,1,2.1167591231909655,2.127210199894347
2021-03-17,0.7846716927192499,0.9716391990709314,52751.3541666667,-0.8623453710842244,-0.782346757734121,-0.8030480921640202,-0.7087003909580092,-0.8788115454851348,-0.771107409051927,-0.8562227271192202,1.7181599843439905,-1.1692912566779183,0.7937912410462061,-1.051549685289715,2,0,0,0,0.8,0,0,0,0,0,0,0,0,-0.1411310294999275,0.19084438327863656,0.47393482323787284,1.6159260144573175,56459.0833333333,55467.9166666667,-0.04491936617056498,0.2794856348516095,0.9601498736716018,-0.900968867902419,0.43388373911755823,0,1,2.1167591231909655,2.127210199894347
2021-03-18,0.7964772882937364,0.6171529479716601,59586.0208333333,-1.141895475089872,-1.0680904670036275,-0.9106834047102866,-0.9981710490557494,-1.0874734966604647,-0.9002246906364022,-0.9005386703266893,0.550810116961028,-1.398790085012812,1.175590880933088,-0.2686883116225736,3,0,0,0,0.8,0,0,0,0,0,0,0,0,-0.0975854359362091,-0.6134137744131251,2.0586889411130027,4.356802147649438,52751.3541666667,45708.4583333333,-0.08411779066407443,0.2629622026565149,0.9648061359537645,-0.9009688679024191,-0.433883739117558,0,1,2.1167591231909655,2.127210199894347
2021-03-19,0.9934846293993599,0.5944441699854053,55613.6458333333,-1.2167261841754053,-1.171782063211745,-1.0216585144794224,-1.0912485719611706,-1.2454805003776754,-1.012838520378631,-1.027207237276921,1.6277975213070264,-1.1007692300962366,-0.03361364802243749,1.3047652233696991,4,0,0,0,0.8,0,0,0,0,0,0,0,0,-0.32253820526926463,-0.16134360649949078,0.15487523255105304,3.607868470479483,59586.0208333333,46927.7083333333,0.11612740369836372,0.2463612742933148,0.9691780654392536,-0.2225209339563146,-0.9749279121818236,1,1,2.3136571896714844,2.3474360318139302
2021-03-20,0.9793741690370059,0.202648408451298,52964,-1.2832740028136562,-1.2998566254727453,-1.1469420299761979,-1.3865486219785628,-1.2441563752319207,-1.1354400228304307,-1.140378251403467,0.641971262257622,-1.4776924285411033,-1.6844944635181451,1.3114691614459146,5,0,0,0,0.8,0,0,0,0,0,0,0,10,-0.47088558889467796,-0.32248198113296506,1.7940074018550312,4.372973994281062,55613.6458333333,41033.0208333333,0.2414604542904605,0.22968774213179574,0.9732643737003824,0.6234898018587334,-0.7818314824680299,0,1,2.3136571896714844,2.3474360318139302
2021-03-21,0.543340629777727,0.10503347813448086,51092.4583333333,-1.110287891948394,-1.1832556375340562,-1.1775947786083663,-1.2538782582502648,-1.1243400396832826,-1.172280210046603,-1.198115909433384,0.6233258434962561,-1.6351242998937627,0.432726235993586,-0.9017171357160689,6,0,0,0,0.8,0,0,0,0,0,0,0,10,0.6755526623139639,0.014356819435487361,0.6056111748929998,2.8000664923057648,52964,43515.2083333333,0.4136175778604955,0.21294651993841582,0.9770638564833508,1,0,0,1,2.3136571896714844,2.3474360318139302
2021-03-22,0.34555197857452347,0.7162406478224185,57458.5208333333,-1.0507985471867638,-1.0635247416315465,-1.1427131600040166,-1.1037922822058084,-1.0449427549630304,-1.1374483033894411,-1.1602765465599088,0.3307042544660327,-2.3456505057403887,0.07778384362344325,-0.8779208623667099,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.09880547215686662,-0.5556153622975579,0.6845596635510781,2.252421063005971,51092.4583333333,51770.2916666667,0.5229529095502494,0.19614254142819698,0.9805753940631429,0.6234898018587336,0.7818314824680297,1,1,2.3136571896714844,2.3474360318139302
2021-03-23,0.8220612874391009,0.7846716927192499,57343.0833333333,-0.9187131051137053,-0.9975324659301622,-1.10879707509298,-1.2078374235154825,-0.8052595468109229,-1.1422211521400376,-1.080026864598696,-1.140568824193343,-0.697738280122015,-1.700323640284038,1.627940678786095,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0.3526293354795651,-0.1411310294999275,0.07098486379985912,0.47393482323787284,57458.5208333333,56459.0833333333,0.6050307640046778,0.17928075881073577,0.9837979515735163,-0.22252093395631434,0.9749279121818236,0,1,2.3136571896714844,2.3474360318139302
2021-03-24,0.6492511200556282,0.7964772882937364,54607.3958333333,-0.6206813777319258,-0.7559893574562698,-0.9923818292312554,-1.0527047138125443,-0.500816601585022,-1.0567411357325305,-0.9214869331356618,-1.0186888263843723,0.06781860710327865,-1.2107641569725933,0.3248083741114375,2,0,0,0,0.8,0,0,0,0,0,0,0,0,0.7150501180641406,-0.0975854359362091,-0.7612572735690127,2.0586889411130027,57343.0833333333,52751.3541666667,0.6177863723340512,0.162366141330764,0.9867305793119814,-0.900968867902419,0.43388373911755823,0,1,2.3136571896714844,2.3474360318139302
2021-03-25,0.41831929451294203,0.9934846293993599,53281.3333333333,-0.5402431842709102,-0.5435581503778981,-0.8161074753378185,-0.6158188427887424,-0.4928347069912876,-0.8365832171723132,-0.7899332747951531,-0.893430179709319,1.288707539093984,-0.1460908694463686,-0.005291331924250256,3,0,0,0,0.8,0,0,0,0,0,0,0,0,0.7693345216610132,-0.32253820526926463,-0.6643825274202553,0.15487523255105304,54607.3958333333,59586.0208333333,0.6445679792831411,0.14540367380368976,0.989372413019683,-0.9009688679024191,-0.433883739117558,0,1,2.3136571896714844,2.3474360318139302
2021-03-26,0.2648270192922192,0.9793741690370059,48653.6666666667,-0.511782232406372,-0.5302205866722965,-0.7136451657782857,-0.6374788400945355,-0.4675212957085532,-0.7347155971791727,-0.699712667128085,0.43609427223671166,0.7507832224491616,0.2657627256210804,0.3145573092855499,4,0,0,0,0.8,0,0,0,0,0,0,0,0,0.10217892033481804,-0.47088558889467796,-0.5879440622189656,1.7940074018550312,53281.3333333333,55613.6458333333,0.5535949878927627,0.12839835514655099,0.9917226741361015,-0.2225209339563146,-0.9749279121818236,1,1,2.2699020637869247,2.2985426101750677
2021-03-27,0.22743742457236826,0.543340629777727,43039.8958333333,-0.6715953917407471,-0.5891150327935182,-0.6607536118384236,-0.5823833497603936,-0.6304566061474607,-0.6463374103480599,-0.6924283968673888,0.5842044750897857,1.2321926036195792,-0.6407089553232734,0.15812584316067835,5,0,0,0,0.8,0,0,0,0,0,0,0,10,-0.043132359930439006,0.6755526623139639,1.2199242168373938,0.6056111748929998,48653.6666666667,52964,0.4531665170436734,0.11135519690480875,0.9937806700284985,0.6234898018587334,-0.7818314824680299,0,1,2.2699020637869247,2.2985426101750677
